srcLabelIx,srcLabelName,dstLabelId
370,Pink-footedGoose_Anser brachyrhynchus,991
371,Red-billedChough_Pyrrhocorax pyrrhocorax,14610
372,CommonScoter_Melanitta nigra,9874
373,Red-throatedLoon_Gavia stellata,6904
374,PallidSwift_Apus pallidus,1298
375,SandMartin_Riparia riparia,15087
376,BlackGrouse_Lyrurus tetrix,9443
377,LesserBlack-backedGull_Larus fuscus,8704
378,IberianGreenWoodpecker_Picus sharpei,13057
379,WesternMarshHarrier_Circus aeruginosus,3905
380,EuropeanRockPipit_Anthus petrosus,1116
381,HumesLeafWarbler_Phylloscopus humei,12895
382,GreatCrestedGrebe_Podiceps cristatus,13432
383,Rose-ringedParakeet_Psittacula krameri,14203
384,SpottedRedshank_Tringa erythropus,17048
385,EurasianPendulineTit_Remiz pendulinus,14837
386,Red-throatedPipit_Anthus cervinus,1089
387,SpottedNutcracker_Nucifraga caryocatactes,11225
388,RuddyTurnstone_Arenaria interpres,1468
389,LaplandLongspur_Calcarius lapponicus,2565
390,RockBunting_Emberiza cia,5908
391,White-backedWoodpecker_Dendrocopos leucotos,5205
392,CalandraLark_Melanocorypha calandra,9886
393,BeardedReedling_Panurus biarmicus,12058
394,LittleTern_Sternula albifrons,16037
395,CommonShelduck_Tadorna tadorna,16388
396,HazelGrouse_Tetrastes bonasia,16613
397,CommonPheasant_Phasianus colchicus,12584
398,EuropeanTurtleDove_Streptopelia turtur,16115
399,SpotlessStarling_Sturnus unicolor,16164
400,TawnyPipit_Anthus campestris,1088
401,GreenishWarbler_Phylloscopus trochiloides,12940
402,Gadwall_Mareca strepera,862
403,CommonRedpoll_Acanthis flammea,16
404,CanadaGoose_Branta canadensis,2277
405,DartfordWarbler_Curruca undata,4854
406,BarnacleGoose_Branta leucopsis,2279
407,EurasianThree-toedWoodpecker_Picoides tridactylus,13012
408,ArcticTern_Sterna paradisaea,16028
409,BarredWarbler_Curruca nisoria,4847
410,Yellow-browedWarbler_Phylloscopus inornatus,12898
411,PiedAvocet_Recurvirostra avosetta,14820
412,EasternSubalpineWarbler_Curruca cantillans,4824
413,CrestedLark_Galerida cristata,6736
414,NorthernWheatear_Oenanthe oenanthe,11479
415,CommonKestrel_Falco tinnunculus,6508
416,EurasianHoopoe_Upupa epops,17362
417,CollaredFlycatcher_Ficedula albicollis,6533
418,GreyPlover_Pluvialis squatarola,13418
419,Black-tailedGodwit_Limosa limosa,9091
420,LittleEgret_Egretta garzetta,5768
421,GreaterWhite-frontedGoose_Anser albifrons,988
422,SandwichTern_Thalasseus sandvicensis,16658
423,Rook_Corvus frugilegus,4454
424,EuropeanBee-eater_Merops apiaster,10031
425,EuropeanHerringGull_Larus argentatus,8693
426,LittleBittern_Ixobrychus minutus,8399
427,WaterPipit_Anthus spinoletta,1124
428,CommonGull_Larus canus,8700
429,MuteSwan_Cygnus olor,4979
430,CommonHouseMartin_Delichon urbicum,5159
431,Black-crownedNightHeron_Nycticorax nycticorax,11266
432,Yellow-leggedGull_Larus michahellis,8711
433,RiverWarbler_Locustella fluviatilis,9221
434,EurasianWryneck_Jynx torquilla,8441
435,EurasianScopsOwl_Otus scops,11878
436,Black-wingedStilt_Himantopus himantopus,7710
437,SpottedCrake_Porzana porzana,13768
438,EurasianWigeon_Mareca penelope,848
439,EurasianStone-curlew_Burhinus oedicnemus,2418
440,GreyWagtail_Motacilla cinerea,10430
441,SavisWarbler_Locustella luscinioides,9226
442,Grey-headedWoodpecker_Picus canus,13051
443,EurasianBittern_Botaurus stellaris,2202
444,ZittingCisticola_Cisticola juncidis,3962
445,BorealOwl_Aegolius funereus,245
446,Whinchat_Saxicola rubetra,15273
447,CommonTern_Sterna hirundo,16027
448,CommonRosefinch_Carpodacus erythrinus,2951
449,EurasianEagle-Owl_Bubo bubo,2328
450,EurasianPygmyOwl_Glaucidium passerinum,7080
451,EurasianCollaredDove_Streptopelia decaocto,16105
452,MiddleSpottedWoodpecker_Dendrocoptes medius,5208
453,CommonKingfisher_Alcedo atthis,460
454,CommonSwift_Apus apus,1283
455,Red-backedShrike_Lanius collurio,8658
456,RingOuzel_Turdus torquatus,17260
457,WoodSandpiper_Tringa glareola,17050
458,Brambling_Fringilla montifringilla,6660
459,NorthernGoshawk_Accipiter gentilis,50
460,Dunlin_Calidris alpina,2585
461,ParrotCrossbill_Loxia pytyopsittacus,9369
462,WesternBonellisWarbler_Phylloscopus bonelli,12871
463,CommonBuzzard_Buteo buteo,2435
464,IberianChiffchaff_Phylloscopus ibericus,12896
465,EurasianTeal_Anas crecca,827
466,EurasianWoodcock_Scolopax rusticola,15440
467,CommonWoodPigeon_Columba palumbus,4198
468,CornCrake_Crex crex,4627
469,LittleRingedPlover_Charadrius dubius,3366
470,WhooperSwan_Cygnus cygnus,4977
471,CommonRingedPlover_Charadrius hiaticula,3369
472,EuropeanStonechat_Saxicola rubicola,15274
473,MelodiousWarbler_Hippolais polyglotta,7720
474,EurasianWhimbrel_Numenius phaeopus,11234
475,Red-breastedFlycatcher_Ficedula parva,6552
476,ThrushNightingale_Luscinia luscinia,9399
477,NorthernLapwing_Vanellus vanellus,17454
478,GreylagGoose_Anser anser,989
479,LesserSpottedWoodpecker_Dryobates minor,5210
480,EuropeanCrestedTit_Lophophanes cristatus,9299
481,Mallard_Anas platyrhynchos,852
482,CommonGreenshank_Tringa nebularia,17054
483,EuropeanGoldenPlover_Pluvialis apricaria,13415
484,WesternBarnOwl_Tyto alba,17324
485,CirlBunting_Emberiza cirlus,5911
486,GreenSandpiper_Tringa ochropus,17055
487,Black-headedGull_Chroicocephalus ridibundus,3679
488,EurasianSiskin_Spinus spinus,2931
489,CommonCrane_Grus grus,7226
490,LittleOwl_Athene noctua,1715
491,WesternJackdaw_Coloeus monedula,4159
492,Woodlark_Lullula arborea,9391
493,LittleGrebe_Tachybaptus ruficollis,16337
494,CommonGrasshopperWarbler_Locustella naevia,9230
495,EuropeanGreenWoodpecker_Picus viridis,13061
496,CarrionCrow_Corvus corone,4446
497,CommonQuail_Coturnix coturnix,4548
498,EurasianTreecreeper_Certhia familiaris,3219
499,EuropeanSerin_Serinus serinus,15575
500,SardinianWarbler_Curruca melanocephala,4840
501,EurasianMagpie_Pica pica,13006
502,MeadowPipit_Anthus pratensis,1117
503,EurasianOystercatcher_Haematopus ostralegus,7389
504,WillowTit_Poecile montanus,13458
505,BarnSwallow_Hirundo rustica,7744
506,GreatReedWarbler_Acrocephalus arundinaceus,139
507,Bluethroat_Luscinia svecica,9402
508,Fieldfare_Turdus pilaris,17239
509,Hawfinch_Coccothraustes coccothraustes,4050
510,OrtolanBunting_Emberiza hortulana,5918
511,EurasianTreeSparrow_Passer montanus,12211
512,CommonLinnet_Linaria cannabina,2920
513,MistleThrush_Turdus viscivorus,17263
514,WhiteWagtail_Motacilla alba,10428
515,CommonSandpiper_Actitis hypoleucos,201
516,Long-earedOwl_Asio otus,1615
517,LesserWhitethroat_Curruca curruca,4830
518,CommonRedshank_Tringa totanus,17059
519,Short-toedTreecreeper_Certhia brachydactyla,3217
520,SpottedFlycatcher_Muscicapa striata,10472
521,IcterineWarbler_Hippolais icterina,7717
522,CommonFirecrest_Regulus ignicapilla,14826
523,EuropeanNightjar_Caprimulgus europaeus,2871
524,BlackRedstart_Phoenicurus ochruros,12718
525,BlythsReedWarbler_Acrocephalus dumetorum,147
526,EuropeanPiedFlycatcher_Ficedula hypoleuca,6547
527,EurasianBullfinch_Pyrrhula pyrrhula,14622
528,EurasianGoldenOriole_Oriolus oriolus,11705
529,Long-tailedTit_Aegithalos caudatus,231
530,WoodWarbler_Phylloscopus sibilatrix,12932
531,MarshTit_Poecile palustris,13459
532,EurasianCurlew_Numenius arquata,11230
533,CommonStarling_Sturnus vulgaris,16165
534,GreyHeron_Ardea cinerea,1437
535,SedgeWarbler_Acrocephalus schoenobaenus,165
536,CommonSnipe_Gallinago gallinago,6755
537,CommonRedstart_Phoenicurus phoenicurus,12719
538,NorthernRaven_Corvus corax,4444
539,CornBunting_Emberiza calandra,5905
540,Goldcrest_Regulus regulus,14828
541,BlackWoodpecker_Dryocopus martius,5607
542,HouseSparrow_Passer domesticus,12198
543,CettisWarbler_Cettia cetti,3248
544,CommonReedBunting_Emberiza schoeniclus,5932
545,EurasianReedWarbler_Acrocephalus scirpaceus,166
546,CommonMoorhen_Gallinula chloropus,6772
547,WesternYellowWagtail_Motacilla flava,10433
548,GardenWarbler_Sylvia borin,16209
549,EurasianSkylark_Alauda arvensis,444
550,EuropeanGoldfinch_Carduelis carduelis,2922
551,EurasianCoot_Fulica atra,6675
552,EurasianNuthatch_Sitta europaea,15697
553,EurasianJay_Garrulus glandarius,6870
554,CommonCuckoo_Cuculus canorus,4793
555,Dunnock_Prunella modularis,13994
556,TreePipit_Anthus trivialis,1127
557,EuropeanGreenfinch_Chloris chloris,3509
558,MarshWarbler_Acrocephalus palustris,159
559,WaterRail_Rallus aquaticus,14690
560,Yellowhammer_Emberiza citrinella,5912
561,Redwing_Turdus iliacus,17204
562,WillowWarbler_Phylloscopus trochilus,12941
563,CoalTit_Periparus ater,12413
564,CommonWhitethroat_Curruca communis,4825
565,GreatSpottedWoodpecker_Dendrocopos major,5207
566,CommonNightingale_Luscinia megarhynchos,9400
567,TawnyOwl_Strix aluco,16126
568,EurasianBlueTit_Cyanistes caeruleus,4868
569,RedCrossbill_Loxia curvirostra,9366
570,EurasianWren_Troglodytes troglodytes,17103
571,SongThrush_Turdus philomelos,17238
572,EurasianBlackcap_Sylvia atricapilla,16208
573,CommonChiffchaff_Phylloscopus collybita,12883
574,EuropeanRobin_Erithacus rubecula,6151
575,CommonChaffinch_Fringilla coelebs,6658
576,CommonBlackbird_Turdus merula,17220
577,GreatTit_Parus major,12187
578,Noise_Noise,-1
579,BarbaryPartridge_Alectoris barbara,493
580,BollesPigeon_Columba bollii,4181
581,LaurelPigeon_Columba junoniae,4189
