srcLabelIx,srcLabelName,dstLabelId
593,Botaurus minutus,8399
594,Ixoreus naevius,8407
595,Junco hyemalis,8433
596,Jynx torquilla,8441
597,Ketupa zeylonensis,8471
598,Lagopus lagopus,8554
599,Lagopus muta,8556
600,Lanius borealis,8654
601,Lanius collurio,8658
602,Lanius cristatus,8660
603,Lanius excubitor,8662
604,Lanius isabellinus,8667
605,Lanius ludovicianus,8668
606,Lanius meridionalis,8672
607,Lanius minor,8673
608,Lanius nubicus,8675
609,Lanius phoenicuroides,8676
610,Lanius senator,8678
611,Larus argentatus,8693
612,Larus brachyrhynchus,8697
613,Larus cachinnans,8698
614,Larus canus,8700
615,Larus delawarensis,8702
616,Larus fuscus,8704
617,Larus glaucescens,8705
618,Larus glaucoides,8706
619,Larus heermanni,8707
620,Larus hyperboreus,8708
621,Larus marinus,8710
622,Larus michahellis,8711
623,Larus schistisagus,8715
624,Larus smithsonianus,8716
625,Laterallus jamaicensis,8732
626,Leiothlypis celata,8760
627,Leiothlypis peregrina,8763
628,Leiothlypis ruficapilla,8764
629,Leiothlypis virginiae,8765
630,Leiothrix lutea,8767
631,Leptophyes laticauda,8945
632,Leptophyes punctatissima,8948
633,Leucophaeus atricilla,9009
634,Leucophaeus pipixcan,9012
635,Limnodromus griseus,9059
636,Limnodromus scolopaceus,9060
637,Limnodynastes dumerilii,9065
638,Limnothlypis swainsonii,9086
639,Limosa fedoa,9088
640,Limosa haemastica,9089
641,Limosa lapponica,9090
642,Limosa limosa,9091
643,Lithobates catesbeianus,9135
644,Lithobates clamitans,9137
645,Lithobates kauffeldi,9140
646,Lithobates palustris,9145
647,Lithobates pipiens,9146
648,Lithobates septentrionalis,9147
649,Lithobates sphenocephalus,9149
650,Lithobates sylvaticus,9150
651,Lithobates virgatipes,9154
652,Locustella fluviatilis,9221
653,Locustella lanceolata,9225
654,Locustella luscinioides,9226
655,Locustella naevia,9230
656,Lonchura punctulata,9267
657,Lontra canadensis,9277
658,Lophodytes cucullatus,9295
659,Lophophanes cristatus,9299
660,Loxia curvirostra,9366
661,Loxia leucoptera,9367
662,Loxia pytyopsittacus,9369
663,Loxia scotica,9370
664,Lullula arborea,9391
665,Luscinia luscinia,9399
666,Luscinia megarhynchos,9400
667,Luscinia svecica,9402
668,Lutra lutra,9406
669,Lymnocryptes minimus,9434
670,Lynx lynx,9438
671,Lynx rufus,9439
672,Lyristes plebejus,9441
673,Lyrurus tetrix,9443
674,Magicicada cassini,9555
675,Magicicada septendecim,9558
676,Magicicada septendecula,9559
677,Magicicada tredecim,9561
678,Mareca americana,9654
679,Marmota marmota,9671
680,Marmota monax,9672
681,Martes foina,9680
682,Megaceryle alcyon,9721
683,Megaptera novaeangliae,9758
684,Megascops asio,9762
685,Melanerpes carolinus,9834
686,Melanerpes erythrocephalus,9838
687,Melanitta americana,9871
688,Melanitta fusca,9873
689,Melanitta nigra,9874
690,Melanitta perspicillata,9875
691,Melanocorypha bimaculata,9885
692,Melanocorypha calandra,9886
693,Melanogryllus desertus,9899
694,Meleagris gallopavo,9923
695,Melopsittacus undulatus,9990
696,Melospiza georgiana,9995
697,Melospiza lincolnii,9996
698,Melospiza melodia,9997
699,Menelikornis leucotis,10007
700,Mergus merganser,10021
701,Mergus serrator,10023
702,Merops apiaster,10031
703,Merops nubicus,10045
704,Merops persicus,10049
705,Metrioptera brachyptera,10088
706,Microcentrum retinerve,10118
707,Microcentrum rhombifolium,10119
708,Brachypodius melanocephalos,10200
709,Milvus migrans,10217
710,Milvus milvus,10218
711,Mimus polyglottos,10230
712,Mniotilta varia,10307
713,Molothrus ater,10334
714,Monticola saxatilis,10404
715,Monticola solitarius,10407
716,Montifringilla nivalis,10412
717,Morus bassanus,10424
718,Motacilla alba,10428
719,Motacilla cinerea,10430
720,Motacilla citreola,10431
721,Motacilla flava,10433
722,Motacilla tschutschensis,10438
723,Muntiacus reevesi,10451
724,Muscicapa striata,10472
725,Muscicapa tyrrhenica,10474
726,Myadestes townsendi,10517
727,Mycteria americana,10524
728,Myiarchus cinerascens,10560
729,Myiarchus crinitus,10561
730,Myioborus pictus,10590
731,Myiopsitta monachus,10623
732,Myocastor coypus,10655
733,Myotis dasycneme,10696
734,Myotis nattereri,10711
735,Myrmeleotettix maculatus,10757
736,Nannopterum auritum,10846
737,Nannopterum brasilianum,10847
738,Nemobius sylvestris,10898
739,Neocicada hieroglyphica,10918
740,Neoconocephalus ensiger,10924
741,Neoconocephalus exiliscanorus,10925
742,Neoconocephalus nebrascensis,10929
743,Neoconocephalus retusus,10937
744,Neoconocephalus robustus,10938
745,Neoconocephalus triops,10942
746,Neocurtilla hexadactyla,10954
747,Neotibicen canicularis,11033
748,Tibicen davisi,11034
749,Neotibicen latifasciatus,11036
750,Neotibicen linnei,11037
751,Neotibicen lyricen,11038
752,Tibicen pruinosa,11039
753,Neotibicen robinsonianus,11041
754,Tibicen chloromera,11044
755,Neotibicen winnemanna,11046
756,Neoxabea bipunctata,11051
757,Netta rufina,11095
758,Nucifraga caryocatactes,11225
759,Numenius americanus,11229
760,Numenius arquata,11230
761,Numenius hudsonicus,11231
762,Numenius phaeopus,11234
763,Numida meleagris,11237
764,Nyctanassa violacea,11245
765,Nycticorax nycticorax,11266
766,Nymphicus hollandicus,11301
767,Oceanites oceanicus,11321
768,Odocoileus virginianus,11371
769,Odontotaenius disjunctus,11397
770,Oecanthus celerinictus,11420
771,Oecanthus dulcisonans,11421
772,Oecanthus exclamationis,11423
773,Oecanthus fultoni,11426
774,Oecanthus latipennis,11430
775,Oecanthus nigricornis,11435
776,Oecanthus niveus,11436
777,Oecanthus pellucens,11437
778,Oecanthus pini,11438
779,Oecanthus quadripunctatus,11439
780,Oenanthe chrysopygia,11459
781,Oenanthe cypriaca,11460
782,Oenanthe deserti,11461
783,Oenanthe finschii,11464
784,Oenanthe hispanica,11469
785,Oenanthe melanoleuca,11470
786,Oenanthe isabellina,11471
787,Oenanthe leucura,11473
788,Oenanthe oenanthe,11479
789,Oenanthe pleschanka,11484
790,Okanagana noveboracensis,11508
791,Okanagana rimosa,11514
792,Omocestus haemorrhoidalis,11557
793,Omocestus raymondi,11563
794,Omocestus rufipes,11564
795,Omocestus viridulus,11567
796,Onychoprion anaethetus,11590
797,Onychoprion fuscatus,11591
798,Oporornis agilis,11610
799,Orchelimum agile,11618
800,Orchelimum erythrocephalum,11626
801,Orchelimum gladiator,11628
802,Orchelimum minor,11630
803,Orchelimum nigripes,11631
804,Orchelimum pulchellum,11632
805,Orchelimum silvaticum,11633
806,Orchelimum vulgare,11637
807,Oreoscoptes montanus,11663
808,Oriolus oriolus,11705
809,Orocharis saltator,11740
810,Otus cyprius,11842
811,Otus scops,11878
812,Ovis aries,11889
813,Oxyura jamaicensis,11905
814,Pagophilus groenlandicus,12017
815,Pandion haliaetus,12045
816,Panurus biarmicus,12058
817,Parabuteo unicinctus,12076
818,Sinosuthora webbiana,12102
819,Suthora webbiana,12103
820,Parkesia motacilla,12147
821,Parkesia noveboracensis,12148
822,Parus major,12187
823,Passer domesticus,12198
824,Passer hispaniolensis,12204
825,Passer italiae,12207
826,Passer luteus,12208
827,Passer moabiticus,12210
828,Passer montanus,12211
829,Passerculus sandwichensis,12219
830,Passerella iliaca,12220
831,Passerina amoena,12224
832,Passerina caerulea,12225
833,Passerina ciris,12226
834,Passerina cyanea,12227
835,Pastor roseus,12231
836,Pavo cristatus,12268
837,Pelecanus erythrorhynchos,12289
838,Pelecanus occidentalis,12290
839,Pelecanus onocrotalus,12291
840,Pelobates fuscus,12311
841,Pelodytes punctatus,12317
842,Pelophylax lessonae,12327
843,Pelophylax perezi,12331
844,Pelophylax ridibundus,12335
845,Perdix perdix,12393
846,Periparus ater,12413
847,Perisoreus canadensis,12420
848,Perisoreus infaustus,12421
849,Pernis apivorus,12424
850,Petrochelidon fulva,12441
851,Petrochelidon pyrrhonota,12444
852,Petronia petronia,12462
853,Peucaea cassinii,12468
854,Phaethon aethereus,12505
855,Phalacrocorax carbo,12540
856,Phalaropus fulicarius,12557
857,Phalaropus lobatus,12558
858,Phalaropus tricolor,12559
859,Phasianus colchicus,12584
860,Pheucticus ludovicianus,12595
861,Pheucticus melanocephalus,12596
862,Phoeniconaias minor,12695
863,Phoenicopterus chilensis,12698
864,Phoenicopterus roseus,12699
865,Phoenicopterus ruber,12700
866,Phoenicurus erythrogastrus,12712
867,Phoenicurus ochruros,12718
868,Phoenicurus phoenicurus,12719
869,Pholidoptera aptera,12723
870,Pholidoptera fallax,12727
871,Pholidoptera littoralis,12732
872,Phyllopalpus pulchellus,12840
873,Phylloscopus bonelli,12871
874,Phylloscopus borealis,12872
875,Phylloscopus canariensis,12877
876,Phylloscopus collybita,12883
877,Phylloscopus coronatus,12884
878,Phylloscopus fuscatus,12889
879,Phylloscopus griseolus,12892
880,Phylloscopus humei,12895
881,Phylloscopus ibericus,12896
882,Phylloscopus inornatus,12898
883,Phylloscopus nitidus,12915
884,Phylloscopus orientalis,12921
885,Phylloscopus plumbeitarsus,12922
886,Phylloscopus proregulus,12925
887,Phylloscopus schwarzi,12931
888,Phylloscopus sibilatrix,12932
889,Phylloscopus sindianus,12933
890,Phylloscopus tenellipes,12937
891,Phylloscopus trochiloides,12940
892,Phylloscopus trochilus,12941
893,Pica hudsonia,13003
894,Pica pica,13006
895,Picoides arcticus,13010
896,Picoides dorsalis,13011
897,Picoides tridactylus,13012
898,Picus canus,13051
899,Picus sharpei,13057
900,Picus viridis,13061
901,Pinicola enucleator,13078
902,Pionus maximiliani,13095
903,Pipilo chlorurus,13109
904,Pipilo erythrophthalmus,13110
905,Pipilo maculatus,13111
906,Piranga flava,13143
907,Piranga ludoviciana,13146
908,Piranga olivacea,13148
909,Piranga rubra,13150
910,Platalea ajaja,13207
911,Platalea leucorodia,13210
912,Platycercus elegans,13218
913,Platycercus eximius,13219
914,Platycleis affinis,13222
915,Platycleis albopunctata,13223
916,Platycleis grisea,13228
917,Plectrophenax nivalis,13316
918,Plegadis chihi,13326
919,Plegadis falcinellus,13327
920,Ploceus melanocephalus,13388
921,Pluvialis apricaria,13415
922,Pluvialis dominica,13416
923,Pluvialis fulva,13417
924,Pluvialis squatarola,13418
925,Podiceps auritus,13431
926,Podiceps cristatus,13432
927,Podiceps grisegena,13434
