label_id,label_type,name,name_type,name_source
187,species,Actenoides lindsayi,scientific,SpeciesMapping_11
187,species,Spotted Kingfisher,common_en,SpeciesMapping_11
187,species,spokin1,ml_species_code,SpeciesMapping_11
188,species,Actenoides monachus,scientific,SpeciesMapping_11
188,species,Green-backed Kingfisher,common_en,SpeciesMapping_11
188,species,grbkin1,ml_species_code,SpeciesMapping_11
189,species,Actenoides princeps,scientific,SpeciesMapping_11
189,species,Scaly-breasted Kingfisher,common_en,SpeciesMapping_11
189,species,scakin1,ml_species_code,SpeciesMapping_11
190,species,Actinodura cyanouroptera,scientific,SpeciesMapping_11
190,species,Blue-winged Minla,common_en,SpeciesMapping_11
190,species,Minla cyanouroptera,scientific,SpeciesMapping_11
190,species,blwmin1,ml_species_code,SpeciesMapping_11
192,species,Actinodura egertoni,scientific,SpeciesMapping_11
192,species,Rusty-fronted Barwing,common_en,SpeciesMapping_11
192,species,rufbar1,ml_species_code,SpeciesMapping_11
193,species,Actinodura morrisoniana,scientific,SpeciesMapping_11
193,species,Taiwan Barwing,common_en,SpeciesMapping_11
193,species,taibar1,ml_species_code,SpeciesMapping_11
194,species,Actinodura nipalensis,scientific,SpeciesMapping_11
194,species,Hoary-throated Barwing,common_en,SpeciesMapping_11
194,species,hotbar1,ml_species_code,SpeciesMapping_11
195,species,Actinodura ramsayi,scientific,SpeciesMapping_11
195,species,Spectacled Barwing,common_en,SpeciesMapping_11
195,species,spebar1,ml_species_code,SpeciesMapping_11
196,species,Actinodura sodangorum,scientific,SpeciesMapping_11
196,species,Black-crowned Barwing,common_en,SpeciesMapping_11
196,species,bkcbar1,ml_species_code,SpeciesMapping_11
197,species,Actinodura souliei,scientific,SpeciesMapping_11
197,species,Streaked Barwing,common_en,SpeciesMapping_11
197,species,strbar1,ml_species_code,SpeciesMapping_11
198,species,Actinodura strigula,scientific,SpeciesMapping_11
198,species,Chestnut-tailed Minla,common_en,SpeciesMapping_11
198,species,chtmin1,ml_species_code,SpeciesMapping_11
199,species,Actinodura waldeni,scientific,SpeciesMapping_11
199,species,Streak-throated Barwing,common_en,SpeciesMapping_11
199,species,sttbar1,ml_species_code,SpeciesMapping_11
200,species,Actinopterygii,scientific,SpeciesMapping_11
200,species,Ray-finned Fishes,common_en,SpeciesMapping_11
200,species,t-10521116,ml_species_code,SpeciesMapping_11
201,species,Actitis hypoleucos,scientific,SpeciesMapping_11
201,species,Common Sandpiper,common_en,SpeciesMapping_11
201,species,comsan,ml_species_code,SpeciesMapping_11
202,species,Actitis macularius,scientific,SpeciesMapping_11
202,species,Spotted Sandpiper,common_en,SpeciesMapping_11
202,species,sposan,ml_species_code,SpeciesMapping_11
203,species,Actophilornis africanus,scientific,SpeciesMapping_11
203,species,African Jacana,common_en,SpeciesMapping_11
203,species,afrjac1,ml_species_code,SpeciesMapping_11
204,species,Actophilornis albinucha,scientific,SpeciesMapping_11
204,species,Madagascar Jacana,common_en,SpeciesMapping_11
204,species,madjac1,ml_species_code,SpeciesMapping_11
205,species,Addax nasomaculatus,scientific,SpeciesMapping_11
206,species,Adelastes hylonomos,scientific,SpeciesMapping_11
206,species,t-11052511,ml_species_code,SpeciesMapping_11
207,species,Adelomyia melanogenys,scientific,SpeciesMapping_11
207,species,Speckled Hummingbird,common_en,SpeciesMapping_11
207,species,spehum1,ml_species_code,SpeciesMapping_11
208,species,Adelophryne adiastola,scientific,SpeciesMapping_11
208,species,t-11153178,ml_species_code,SpeciesMapping_11
209,species,Adelophryne amapaensis,scientific,SpeciesMapping_11
210,species,Adelophryne baturitensis,scientific,SpeciesMapping_11
211,species,Adelophryne,scientific,SpeciesMapping_11
211,species,t-10588448,ml_species_code,SpeciesMapping_11
212,species,Adelotus brevis,scientific,SpeciesMapping_11
212,species,t-11137625,ml_species_code,SpeciesMapping_11
213,species,Adelpha californica,scientific,SpeciesMapping_11
214,species,Adelphobates quinquevittatus,scientific,SpeciesMapping_11
214,species,t-11136364,ml_species_code,SpeciesMapping_11
215,species,Adenomera andreae,scientific,SpeciesMapping_11
215,species,t-11138772,ml_species_code,SpeciesMapping_11
216,species,Adenomera araucaria,scientific,SpeciesMapping_11
217,species,Adenomera bokermanni,scientific,SpeciesMapping_11
218,species,Adenomera diptyx,scientific,SpeciesMapping_11
218,species,t-11154029,ml_species_code,SpeciesMapping_11
219,species,Adenomera heyeri,scientific,SpeciesMapping_11
220,species,Adenomera hylaedactyla,scientific,SpeciesMapping_11
220,species,t-11115397,ml_species_code,SpeciesMapping_11
221,species,Adenomera marmorata,scientific,SpeciesMapping_11
221,species,t-11050351,ml_species_code,SpeciesMapping_11
222,species,Adenomera nana,scientific,SpeciesMapping_11
223,species,Adenomera saci,scientific,SpeciesMapping_11
224,species,Adenomera,scientific,SpeciesMapping_11
224,species,t-10604147,ml_species_code,SpeciesMapping_11
225,species,Adenostoma sparsifolium,scientific,SpeciesMapping_11
226,species,Adiantum jordanii,scientific,SpeciesMapping_11
227,species,Aechmophorus clarkii,scientific,SpeciesMapping_11
227,species,Clark's Grebe,common_en,SpeciesMapping_11
227,species,clagre,ml_species_code,SpeciesMapping_11
228,species,Aechmophorus occidentalis,scientific,SpeciesMapping_11
228,species,Western Grebe,common_en,SpeciesMapping_11
228,species,wesgre,ml_species_code,SpeciesMapping_11
229,species,Aeginetia indica,scientific,SpeciesMapping_11
230,species,Aegithalos bonvaloti,scientific,SpeciesMapping_11
231,species,Aegithalos caudatus,scientific,SpeciesMapping_11
231,species,Long-tailed Tit,common_en,SpeciesMapping_11
231,species,lottit1,ml_species_code,SpeciesMapping_11
232,species,Aegithalos concinnus,scientific,SpeciesMapping_11
232,species,Black-throated Tit,common_en,SpeciesMapping_11
232,species,blttit2,ml_species_code,SpeciesMapping_11
233,species,Aegithalos exilis,scientific,SpeciesMapping_11
233,species,Pygmy Tit,common_en,SpeciesMapping_11
233,species,pygtit1,ml_species_code,SpeciesMapping_11
234,species,Aegithalos fuliginosus,scientific,SpeciesMapping_11
234,species,Sooty Tit,common_en,SpeciesMapping_11
234,species,sootit1,ml_species_code,SpeciesMapping_11
235,species,Aegithalos glaucogularis,scientific,SpeciesMapping_11
235,species,Silver-throated Tit,common_en,SpeciesMapping_11
235,species,lottit5,ml_species_code,SpeciesMapping_11
236,species,Aegithalos iouschistos,scientific,SpeciesMapping_11
236,species,Black-browed Tit,common_en,SpeciesMapping_11
236,species,bkbtit3,ml_species_code,SpeciesMapping_11
237,species,Aegithalos leucogenys,scientific,SpeciesMapping_11
237,species,White-cheeked Tit,common_en,SpeciesMapping_11
237,species,whctit1,ml_species_code,SpeciesMapping_11
238,species,Aegithalos niveogularis,scientific,SpeciesMapping_11
238,species,White-throated Tit,common_en,SpeciesMapping_11
238,species,whttit1,ml_species_code,SpeciesMapping_11
239,species,Aegithalos sharpei,scientific,SpeciesMapping_11
240,species,Aegithina lafresnayei,scientific,SpeciesMapping_11
240,species,Great Iora,common_en,SpeciesMapping_11
240,species,greior1,ml_species_code,SpeciesMapping_11
241,species,Aegithina nigrolutea,scientific,SpeciesMapping_11
241,species,White-tailed Iora,common_en,SpeciesMapping_11
241,species,whtior1,ml_species_code,SpeciesMapping_11
242,species,Aegithina tiphia,scientific,SpeciesMapping_11
242,species,Common Iora,common_en,SpeciesMapping_11
242,species,comior1,ml_species_code,SpeciesMapping_11
243,species,Aegithina viridissima,scientific,SpeciesMapping_11
243,species,Green Iora,common_en,SpeciesMapping_11
243,species,greior2,ml_species_code,SpeciesMapping_11
244,species,Aegolius acadicus,scientific,SpeciesMapping_11
244,species,Northern Saw-whet Owl,common_en,SpeciesMapping_11
244,species,nswowl,ml_species_code,SpeciesMapping_11
245,species,Aegolius funereus,scientific,SpeciesMapping_11
245,species,Boreal Owl,common_en,SpeciesMapping_11
245,species,borowl,ml_species_code,SpeciesMapping_11
246,species,Aegolius harrisii,scientific,SpeciesMapping_11
246,species,Buff-fronted Owl,common_en,SpeciesMapping_11
246,species,bufowl1,ml_species_code,SpeciesMapping_11
247,species,Aegolius ridgwayi,scientific,SpeciesMapping_11
247,species,Unspotted Saw-whet Owl,common_en,SpeciesMapping_11
247,species,uswowl1,ml_species_code,SpeciesMapping_11
248,species,Aegotheles albertisi,scientific,SpeciesMapping_11
248,species,Mountain Owlet-nightjar,common_en,SpeciesMapping_11
248,species,moonig1,ml_species_code,SpeciesMapping_11
249,species,Aegotheles bennettii,scientific,SpeciesMapping_11
249,species,Barred Owlet-nightjar,common_en,SpeciesMapping_11
249,species,barown1,ml_species_code,SpeciesMapping_11
250,species,Aegotheles crinifrons,scientific,SpeciesMapping_11
250,species,Moluccan Owlet-nightjar,common_en,SpeciesMapping_11
250,species,molown1,ml_species_code,SpeciesMapping_11
251,species,Aegotheles cristatus,scientific,SpeciesMapping_11
251,species,Australian Owlet-nightjar,common_en,SpeciesMapping_11
251,species,auonig1,ml_species_code,SpeciesMapping_11
252,species,Aegotheles insignis,scientific,SpeciesMapping_11
252,species,Feline Owlet-nightjar,common_en,SpeciesMapping_11
252,species,feonig1,ml_species_code,SpeciesMapping_11
253,species,Aegotheles tatei,scientific,SpeciesMapping_11
253,species,Starry Owlet-nightjar,common_en,SpeciesMapping_11
253,species,spaown1,ml_species_code,SpeciesMapping_11
254,species,Aegotheles wallacii,scientific,SpeciesMapping_11
254,species,Wallace's Owlet-nightjar,common_en,SpeciesMapping_11
254,species,waonig1,ml_species_code,SpeciesMapping_11
255,species,Aegypius monachus,scientific,SpeciesMapping_11
255,species,Cinereous Vulture,common_en,SpeciesMapping_11
255,species,cinvul1,ml_species_code,SpeciesMapping_11
256,species,Aenigmatolimnas marginalis,scientific,SpeciesMapping_11
256,species,Amaurornis marginalis,scientific,SpeciesMapping_11
256,species,Striped Crake,common_en,SpeciesMapping_11
256,species,strcra1,ml_species_code,SpeciesMapping_11
258,species,Aeorestes cinereus,scientific,SpeciesMapping_11
258,species,Lasiurus cinereus,scientific,SpeciesMapping_11
260,species,Aeorestes egregius,scientific,SpeciesMapping_11
260,species,Lasiurus egregius,scientific,SpeciesMapping_11
262,species,Lasiurus semotus,scientific,SpeciesMapping_11
263,species,Aepyceros melampus,scientific,SpeciesMapping_11
263,species,Impala,common_en,SpeciesMapping_11
263,species,t-11068556,ml_species_code,SpeciesMapping_11
264,species,Aepypodius arfakianus,scientific,SpeciesMapping_11
264,species,Wattled Brushturkey,common_en,SpeciesMapping_11
264,species,watbrt1,ml_species_code,SpeciesMapping_11
265,species,Aerodramus amelis,scientific,SpeciesMapping_11
265,species,Ameline Swiftlet,common_en,SpeciesMapping_11
265,species,palswi2,ml_species_code,SpeciesMapping_11
266,species,Aerodramus bartschi,scientific,SpeciesMapping_11
266,species,Mariana Swiftlet,common_en,SpeciesMapping_11
266,species,marswi,ml_species_code,SpeciesMapping_11
267,species,Aerodramus brevirostris,scientific,SpeciesMapping_11
267,species,Himalayan Swiftlet,common_en,SpeciesMapping_11
267,species,himswi2,ml_species_code,SpeciesMapping_11
268,species,Aerodramus ceramensis,scientific,SpeciesMapping_11
269,species,Aerodramus elaphrus,scientific,SpeciesMapping_11
269,species,Seychelles Swiftlet,common_en,SpeciesMapping_11
269,species,seyswi1,ml_species_code,SpeciesMapping_11
270,species,Aerodramus francicus,scientific,SpeciesMapping_11
270,species,Mascarene Swiftlet,common_en,SpeciesMapping_11
270,species,masswi1,ml_species_code,SpeciesMapping_11
271,species,Aerodramus fuciphagus,scientific,SpeciesMapping_11
271,species,White-nest Swiftlet,common_en,SpeciesMapping_11
271,species,y00731,ml_species_code,SpeciesMapping_11
272,species,Aerodramus germani,scientific,SpeciesMapping_11
273,species,Aerodramus hirundinaceus,scientific,SpeciesMapping_11
273,species,Mountain Swiftlet,common_en,SpeciesMapping_11
273,species,mouswi2,ml_species_code,SpeciesMapping_11
274,species,Aerodramus infuscatus,scientific,SpeciesMapping_11
274,species,Moluccan Swiftlet,common_en,SpeciesMapping_11
274,species,molswi5,ml_species_code,SpeciesMapping_11
275,species,Aerodramus inquietus,scientific,SpeciesMapping_11
275,species,Caroline Islands Swiftlet,common_en,SpeciesMapping_11
275,species,caiswi1,ml_species_code,SpeciesMapping_11
276,species,Aerodramus leucophaeus,scientific,SpeciesMapping_11
276,species,Tahiti Swiftlet,common_en,SpeciesMapping_11
276,species,polswi1,ml_species_code,SpeciesMapping_11
277,species,Aerodramus maximus,scientific,SpeciesMapping_11
277,species,Black-nest Swiftlet,common_en,SpeciesMapping_11
277,species,blnswi1,ml_species_code,SpeciesMapping_11
278,species,Aerodramus mearnsi,scientific,SpeciesMapping_11
278,species,Philippine Swiftlet,common_en,SpeciesMapping_11
278,species,phiswi1,ml_species_code,SpeciesMapping_11
279,species,Aerodramus ocistus,scientific,SpeciesMapping_11
279,species,Marquesan Swiftlet,common_en,SpeciesMapping_11
279,species,marswi2,ml_species_code,SpeciesMapping_11
280,species,Aerodramus pelewensis,scientific,SpeciesMapping_11
280,species,Palau Swiftlet,common_en,SpeciesMapping_11
280,species,palswi1,ml_species_code,SpeciesMapping_11
281,species,Aerodramus salangana,scientific,SpeciesMapping_11
281,species,Mossy-nest Swiftlet,common_en,SpeciesMapping_11
281,species,monswi2,ml_species_code,SpeciesMapping_11
282,species,Aerodramus sawtelli,scientific,SpeciesMapping_11
282,species,Atiu Swiftlet,common_en,SpeciesMapping_11
282,species,atiswi1,ml_species_code,SpeciesMapping_11
283,species,Aerodramus sororum,scientific,SpeciesMapping_11
284,species,Aerodramus spodiopygius,scientific,SpeciesMapping_11
284,species,White-rumped Swiftlet,common_en,SpeciesMapping_11
284,species,whrswi2,ml_species_code,SpeciesMapping_11
285,species,Aerodramus terraereginae,scientific,SpeciesMapping_11
285,species,Australian Swiftlet,common_en,SpeciesMapping_11
285,species,ausswi1,ml_species_code,SpeciesMapping_11
286,species,Aerodramus unicolor,scientific,SpeciesMapping_11
286,species,Indian Swiftlet,common_en,SpeciesMapping_11
286,species,indswi1,ml_species_code,SpeciesMapping_11
287,species,Aerodramus vanikorensis,scientific,SpeciesMapping_11
287,species,Uniform Swiftlet,common_en,SpeciesMapping_11
287,species,uniswi1,ml_species_code,SpeciesMapping_11
288,species,Aeronautes andecolus,scientific,SpeciesMapping_11
288,species,Andean Swift,common_en,SpeciesMapping_11
288,species,andswi1,ml_species_code,SpeciesMapping_11
289,species,Aeronautes montivagus,scientific,SpeciesMapping_11
289,species,White-tipped Swift,common_en,SpeciesMapping_11
289,species,whtswi1,ml_species_code,SpeciesMapping_11
290,species,Aeronautes saxatalis,scientific,SpeciesMapping_11
290,species,White-throated Swift,common_en,SpeciesMapping_11
290,species,whtswi,ml_species_code,SpeciesMapping_11
291,species,Aeropedellus clavatus,scientific,SpeciesMapping_11
292,species,Aeropedellus variegatus,scientific,SpeciesMapping_11
294,species,Aerospiza toussenelii,scientific,SpeciesMapping_11
295,species,Aeshna grandis,scientific,SpeciesMapping_11
296,species,Aeshna umbrosa,scientific,SpeciesMapping_11
297,species,Aethia cristatella,scientific,SpeciesMapping_11
297,species,Crested Auklet,common_en,SpeciesMapping_11
297,species,creauk,ml_species_code,SpeciesMapping_11
298,species,Aethia psittacula,scientific,SpeciesMapping_11
298,species,Parakeet Auklet,common_en,SpeciesMapping_11
298,species,parauk,ml_species_code,SpeciesMapping_11
299,species,Aethia pusilla,scientific,SpeciesMapping_11
299,species,Least Auklet,common_en,SpeciesMapping_11
299,species,leaauk,ml_species_code,SpeciesMapping_11
300,species,Aethia pygmaea,scientific,SpeciesMapping_11
300,species,Whiskered Auklet,common_en,SpeciesMapping_11
300,species,whiauk,ml_species_code,SpeciesMapping_11
301,species,Aethomyias arfakianus,scientific,SpeciesMapping_11
301,species,Gray-green Scrubwren,common_en,SpeciesMapping_11
301,species,gygscr1,ml_species_code,SpeciesMapping_11
302,species,Aethomyias nigrorufus,scientific,SpeciesMapping_11
302,species,Bicolored Mouse-Warbler,common_en,SpeciesMapping_11
302,species,bimwar1,ml_species_code,SpeciesMapping_11
303,species,Aethomyias papuensis,scientific,SpeciesMapping_11
303,species,Papuan Scrubwren,common_en,SpeciesMapping_11
303,species,Sericornis papuensis,scientific,SpeciesMapping_11
303,species,papscr1,ml_species_code,SpeciesMapping_11
305,species,Aethomyias perspicillatus,scientific,SpeciesMapping_11
305,species,Buff-faced Scrubwren,common_en,SpeciesMapping_11
305,species,bufscr1,ml_species_code,SpeciesMapping_11
306,species,Aethomyias rufescens,scientific,SpeciesMapping_11
306,species,Vogelkop Scrubwren,common_en,SpeciesMapping_11
306,species,vogscr1,ml_species_code,SpeciesMapping_11
307,species,Aethomyias spilodera,scientific,SpeciesMapping_11
307,species,Pale-billed Scrubwren,common_en,SpeciesMapping_11
307,species,pabscr1,ml_species_code,SpeciesMapping_11
308,species,Aethopyga bella,scientific,SpeciesMapping_11
308,species,Handsome Sunbird,common_en,SpeciesMapping_11
308,species,hansun1,ml_species_code,SpeciesMapping_11
309,species,Aethopyga boltoni,scientific,SpeciesMapping_11
309,species,Apo Sunbird,common_en,SpeciesMapping_11
309,species,moasun1,ml_species_code,SpeciesMapping_11
310,species,Aethopyga christinae,scientific,SpeciesMapping_11
310,species,Fork-tailed Sunbird,common_en,SpeciesMapping_11
